Date,Open,High,Low,Close,Adj Close,Volume
2020-05-01,0.6910449862480164,0.7489809989929199,0.5051940083503723,0.5700219869613647,0.5700219869613647,84466391
2020-06-01,0.5734720230102539,1.0291759967803955,0.5472869873046875,0.8600940108299255,0.8600940108299255,53513032
2020-07-01,0.8633639812469482,2.0956220626831055,0.6426349878311157,1.5381779670715332,1.5381779670715332,158338838
2020-08-01,1.5327589511871338,4.872941017150879,1.411972999572754,4.782045841217041,4.782045841217041,401528785
2020-09-01,4.781050205230713,4.94473123550415,2.66860294342041,2.9000699520111084,2.9000699520111084,186793572
2020-10-01,2.899522066116333,2.990473985671997,1.3422130346298218,1.5406999588012695,1.5406999588012695,255229935
2020-11-01,1.5406999588012695,2.4988279342651367,1.2818679809570312,1.9668910503387451,1.9668910503387451,488252349
2020-12-01,1.9683209657669067,2.2213099002838135,1.0901609659194946,1.5108979940414429,1.5108979940414429,355105302
2021-01-01,1.5097750425338745,4.787010192871094,1.5020380020141602,4.264143943786621,4.264143943786621,1998542966
2021-02-01,4.261250972747803,18.146621704101562,4.118255138397217,13.08924674987793,13.08924674987793,4848510932
2021-03-01,13.108434677124023,20.869474411010742,11.901227951049805,19.465229034423828,19.465229034423828,4765318582
2021-04-01,19.415681838989258,48.43426513671875,18.568418502807617,42.95600128173828,42.95600128173828,19636381495
2021-05-01,42.89333724975586,58.30292510986328,19.13983917236328,32.816246032714844,32.816246032714844,31090298933
2021-06-01,32.7708854675293,44.10055923461914,20.380443572998047,35.55640411376953,35.55640411376953,21093645183
2021-07-01,35.505653381347656,38.01170349121094,22.177541732788086,36.82731246948242,36.82731246948242,11907534842
2021-08-01,36.67912673950195,130.01461791992188,32.40266036987305,108.48377227783203,108.48377227783203,55557743675
2021-09-01,107.4444808959961,214.95718383789062,106.27082061767578,141.0690460205078,141.0690460205078,158253964986
2021-10-01,141.38291931152344,218.7318878173828,137.8115692138672,202.4210205078125,202.4210205078125,95049599341
2021-11-01,202.62921142578125,260.0621032714844,182.37245178222656,208.67098999023438,208.67098999023438,88928013588
2021-12-01,208.39315795898438,243.11166381835938,0.7268369793891907,0.7994480133056641,0.7994480133056641,7606880162
2021-12-17,177.03680419921875,182.07981872558594,168.85427856445312,178.0274658203125,178.0274658203125,2754735872
