Date,Open,High,Low,Close,Adj Close,Volume
2014-10-01,1.208490014076233,1.224850058555603,0.5903069972991943,0.6072180271148682,0.6072180271148682,2239633
2014-11-01,0.6071230173110962,0.7735040187835693,0.500091016292572,0.5675519704818726,0.5675519704818726,1198819
2014-12-01,0.5678640007972717,0.6110290288925171,0.2998589873313904,0.4346599876880646,0.4346599876880646,1135917
2015-01-01,0.4362410008907318,0.4902549982070923,0.21296699345111847,0.2843630015850067,0.2843630015850067,620600
2015-02-01,0.2836099863052368,0.4374060034751892,0.22426599264144897,0.4272269904613495,0.4272269904613495,729320
2015-03-01,0.4273129999637604,1.0191999673843384,0.3841570019721985,0.9070590138435364,0.9070590138435364,2198884
2015-04-01,0.9074739813804626,1.0462499856948853,0.4459879994392395,0.5011789798736572,0.5011789798736572,1700087
2015-05-01,0.5029249787330627,0.6248239874839783,0.41516199707984924,0.450888991355896,0.450888991355896,1074306
2015-06-01,0.4512239992618561,0.5526480078697205,0.4432010054588318,0.5002660155296326,0.5002660155296326,1059446
2015-07-01,0.49934399127960205,0.6457599997520447,0.47301700711250305,0.5749559998512268,0.5749559998512268,720037
2015-08-01,0.5744280219078064,0.750603973865509,0.41388899087905884,0.46723800897598267,0.46723800897598267,1561514
2015-09-01,0.4672609865665436,0.5698009729385376,0.3504450023174286,0.3998819887638092,0.3998819887638092,883655
2015-10-01,0.40104401111602783,0.47609400749206543,0.3767769932746887,0.40453800559043884,0.40453800559043884,771316
2015-11-01,0.4024220108985901,0.5775420069694519,0.37090298533439636,0.39522498846054077,0.39522498846054077,827877
2015-12-01,0.3931410014629364,0.564516007900238,0.36059099435806274,0.4704020023345947,0.4704020023345947,924451
2016-01-01,0.4707069993019104,0.6518890261650085,0.426613986492157,0.4834290146827698,0.4834290146827698,1939013
2016-02-01,0.4865320026874542,1.0026999711990356,0.4565719962120056,0.8705030083656311,0.8705030083656311,6249800
2016-03-01,0.8700270056724548,1.7470999956130981,0.8179699778556824,1.4006500244140625,1.4006500244140625,16367859
2016-04-01,1.4096299409866333,1.596519947052002,0.8447700142860413,0.9165369868278503,0.9165369868278503,10005181
2016-05-01,0.9167979955673218,1.0038800239562988,0.8006269931793213,0.9287469983100891,0.9287469983100891,3812541
2016-06-01,0.9341660141944885,2.335400104522705,0.8736349940299988,1.6054999828338623,1.6054999828338623,10170224
2016-07-01,1.5893800258636475,2.106600046157837,1.5813100337982178,1.8241900205612183,1.8241900205612183,7946352
2016-08-01,1.8200500011444092,10.69260025024414,1.4289499521255493,8.582619667053223,8.582619667053223,207153034
2016-09-01,8.521349906921387,15.045000076293945,7.821030139923096,8.41217041015625,8.41217041015625,378007490
2016-10-01,8.42261028289795,8.545820236206055,4.278530120849609,5.1195502281188965,5.1195502281188965,106402713
2016-11-01,5.102759838104248,9.314180374145508,4.3798298835754395,8.946390151977539,8.946390151977539,135586988
2016-12-01,8.930839538574219,14.616399765014648,7.159589767456055,13.78380012512207,13.78380012512207,101840486
2017-01-01,13.79259967803955,19.023399353027344,9.92018985748291,12.985099792480469,12.985099792480469,166444230
2017-02-01,12.965200424194336,13.73859977722168,11.345600128173828,12.27649974822998,12.27649974822998,92624400
2017-03-01,12.30210018157959,26.20549964904785,12.10319995880127,20.537099838256836,20.537099838256836,354357740
2017-04-01,20.52440071105957,24.2007999420166,18.332599639892578,23.724199295043945,23.724199295043945,208518420
2017-05-01,23.718000411987305,58.63990020751953,22.059799194335938,41.82600021362305,41.82600021362305,678444020
2017-06-01,41.839500427246094,62.377601623535156,38.50749969482422,43.72679901123047,43.72679901123047,438925930
2017-07-01,43.70650100708008,50.65190124511719,28.831300735473633,39.83720016479492,39.83720016479492,418938010
2017-08-01,39.88059997558594,154.58399963378906,39.80939865112305,140.40699768066406,140.40699768066406,1855854150
2017-09-01,140.6529998779297,150.09100341796875,73.1666030883789,95.75589752197266,95.75589752197266,2024165300
2017-10-01,95.59210205078125,103.12799835205078,82.8947982788086,87.6449966430664,87.6449966430664,1030082700
2017-11-01,87.64520263671875,214.27499389648438,81.6792984008789,180.13800048828125,180.13800048828125,2501949996
2017-12-01,179.7220001220703,476.39801025390625,169.76300048828125,349.0260009765625,349.0260009765625,6735168976
2018-01-01,349.54901123046875,495.83599853515625,240.35699462890625,272.8890075683594,272.8890075683594,5458133812
2018-02-01,273.875,339.68701171875,149.41099548339844,285.6969909667969,285.6969909667969,2153993604
2018-03-01,286.0320129394531,379.67999267578125,162.98899841308594,179.55999755859375,179.55999755859375,2413082104
2018-04-01,178.7830047607422,298.07598876953125,161.9239959716797,242.45599365234375,242.45599365234375,2230959208
2018-05-01,242.44900512695312,257.6189880371094,147.9250030517578,155.52099609375,155.52099609375,1472664900
2018-06-01,155.89300537109375,176.11000061035156,107.45700073242188,131.00599670410156,131.00599670410156,1119954100
2018-07-01,131.0500030517578,149.36099243164062,118.13899993896484,122.31800079345703,122.31800079345703,981429000
2018-08-01,122.26899719238281,130.50100708007812,79.23809814453125,116.65799713134766,116.65799713134766,807609600
2018-09-01,116.2760009765625,140.0989990234375,97.57579803466797,116.25599670410156,116.25599670410156,1169752200
2018-10-01,115.6729965209961,119.82099914550781,99.30850219726562,103.83399963378906,103.83399963378906,844107400
2018-11-01,104.04000091552734,113.6520004272461,52.27949905395508,57.792903900146484,57.792903900146484,545058003
2018-12-01,57.9195556640625,61.81024932861328,38.072208404541016,46.22816848754883,46.22816848754883,446759024
2019-01-01,46.22795867919922,55.261497497558594,42.76494216918945,43.66409683227539,43.66409683227539,806385412
2019-02-01,43.67149353027344,56.82745361328125,41.995079040527344,49.12126922607422,49.12126922607422,1584006540
2019-03-01,49.12215042114258,56.737674713134766,47.17427444458008,55.885337829589844,55.885337829589844,2638785128
2019-04-01,55.8809928894043,72.50745391845703,55.82899856567383,62.095947265625,62.095947265625,3269833061
2019-05-01,62.100006103515625,98.85905456542969,62.089759826660156,93.21670532226562,93.21670532226562,2745796409
2019-06-01,93.28645324707031,120.07380676269531,81.32901000976562,87.74494171142578,87.74494171142578,4767664751
2019-07-01,87.75907897949219,107.3181381225586,71.41831970214844,80.68119812011719,80.68119812011719,3660560880
2019-08-01,80.6129379272461,97.6051025390625,66.27490997314453,67.53575134277344,67.53575134277344,2680256070
2019-09-01,67.51451873779297,82.01044464111328,53.90695571899414,56.8166389465332,56.8166389465332,2475357819
2019-10-01,56.87074279785156,64.40350341796875,51.275508880615234,59.29570388793945,59.29570388793945,3393914848
2019-11-01,59.262115478515625,66.2760238647461,46.02548599243164,54.76593780517578,54.76593780517578,5623772601
2019-12-01,54.77994155883789,55.6156120300293,44.393672943115234,44.56788635253906,44.56788635253906,3393718221
2020-01-01,44.578460693359375,75.98523712158203,44.39727783203125,72.08708953857422,72.08708953857422,2450596241
2020-02-01,72.07576751708984,96.77738189697266,66.48853302001953,66.48853302001953,66.48853302001953,3716986909
2020-03-01,66.30697631835938,70.08856964111328,26.703887939453125,47.778564453125,47.778564453125,4007587442
2020-04-01,47.778564453125,68.365966796875,46.58384323120117,62.47930145263672,62.47930145263672,3491926769
2020-05-01,62.48135757446289,68.5753173828125,55.44308853149414,65.06526184082031,65.06526184082031,2982503517
2020-06-01,65.05815887451172,70.05528259277344,61.06354904174805,63.53677749633789,63.53677749633789,2092856384
2020-07-01,63.538814544677734,84.58160400390625,61.6953239440918,84.46477508544922,84.46477508544922,2460189389
2020-08-01,84.46477508544922,105.52251434326172,82.16329956054688,93.34747314453125,93.34747314453125,3237472981
2020-09-01,93.35101318359375,108.15555572509766,74.66777801513672,106.42013549804688,106.42013549804688,86516351888
2020-10-01,106.5645523071289,138.796875,93.45814514160156,126.33506774902344,126.33506774902344,25147159962
2020-11-01,126.33506774902344,142.0820770263672,109.00287628173828,129.71426391601562,129.71426391601562,33216304189
2020-12-01,129.77023315429688,170.6092987060547,121.88724517822266,156.5723114013672,156.5723114013672,32611448020
2021-01-01,156.57017517089844,189.27865600585938,122.94889068603516,138.06069946289062,138.06069946289062,43146786291
2021-02-01,138.05255126953125,288.23724365234375,135.78436279296875,217.98951721191406,217.98951721191406,34152120339
2021-03-01,218.02920532226562,262.6962585449219,198.5030975341797,246.15054321289062,246.15054321289062,17905632427
2021-04-01,246.0277862548828,439.62225341796875,242.78118896484375,421.8908386230469,421.8908386230469,23203489567
2021-05-01,421.39129638671875,517.6202392578125,153.36936950683594,272.91949462890625,272.91949462890625,18973369842
2021-06-01,272.4447326660156,315.6642150878906,180.8755340576172,222.26943969726562,222.26943969726562,8078768012
2021-07-01,222.39028930664062,249.0652313232422,178.87364196777344,240.1702880859375,240.1702880859375,5282352482
2021-08-01,239.66009521484375,339.5447998046875,223.14718627929688,286.1886291503906,286.1886291503906,7139770301
2021-09-01,286.1147766113281,321.7201232910156,234.76930236816406,262.17181396484375,262.17181396484375,1887241080
