Date,Open,High,Low,Close,Adj Close,Volume
2017-11-01,1.7344599962234497,2.429110050201416,1.400589942932129,2.186310052871704,2.186310052871704,13863793
2017-12-01,2.184999942779541,12.189399719238281,2.0706100463867188,4.079380035400391,4.079380035400391,35425337
2018-01-01,4.112020015716553,7.5477800369262695,2.7286500930786133,3.388780117034912,3.388780117034912,60343373
2018-02-01,3.3940000534057617,5.060949802398682,1.7578699588775635,4.233789920806885,4.233789920806885,40670367
2018-03-01,4.237480163574219,4.563809871673584,2.5122499465942383,2.862879991531372,2.862879991531372,16407904
2018-04-01,2.872469902038574,4.209589958190918,2.459350109100342,3.619220018386841,3.619220018386841,21111447
2018-05-01,3.6230599880218506,5.456900119781494,3.445430040359497,4.829130172729492,4.829130172729492,23086733
2018-06-01,4.832890033721924,5.974259853363037,3.0938498973846436,4.428239822387695,4.428239822387695,35053335
2018-07-01,4.41703987121582,4.460430145263672,1.1008399724960327,1.887760043144226,1.887760043144226,158259840
2018-08-01,1.8946199417114258,1.9818999767303467,1.179069995880127,1.3604799509048462,1.3604799509048462,79930330
2018-09-01,1.3603500127792358,1.7944799661636353,1.1417900323867798,1.424739956855774,1.424739956855774,84089190
2018-10-01,1.4255199432373047,1.476680040359497,1.2045600414276123,1.2831499576568604,1.2831499576568604,63342482
2018-11-01,1.2829300165176392,1.3554400205612183,0.4822919964790344,0.4949580132961273,0.4949580132961273,82714095
2018-12-01,0.4959999918937683,0.565090000629425,0.31463098526000977,0.46262699365615845,0.46262699365615845,55863527
2019-01-01,0.4630729854106903,0.5054630041122437,0.3666349947452545,0.3789690136909485,0.3789690136909485,50168440
2019-02-01,0.3791719973087311,0.4644260108470917,0.35982298851013184,0.4100300073623657,0.4100300073623657,87111679
2019-03-01,0.409745991230011,1.0991510152816772,0.3979499936103821,1.0598570108413696,1.0598570108413696,171681468
2019-04-01,1.057440996170044,1.4910399913787842,0.8567780256271362,1.219277024269104,1.219277024269104,201786607
2019-05-01,1.2184250354766846,1.8343030214309692,1.0854719877243042,1.5078810453414917,1.5078810453414917,206367797
2019-06-01,1.508296012878418,1.5575460195541382,0.9117910265922546,0.9341260194778442,0.9341260194778442,199814371
2019-07-01,0.9341260194778442,1.3040000200271606,0.8343499898910522,1.2686840295791626,1.2686840295791626,214039588
2019-08-01,1.2684589624404907,1.725250005722046,0.9915670156478882,1.0413559675216675,1.0413559675216675,354578372
2019-09-01,1.04550302028656,1.1479359865188599,0.8189589977264404,0.9035329818725586,0.9035329818725586,361903072
2019-10-01,0.9042400121688843,0.9975320100784302,0.688630998134613,0.8905119895935059,0.8905119895935059,495067991
2019-11-01,0.8894609808921814,1.4413139820098877,0.8489109873771667,1.331339955329895,1.331339955329895,1163465200
2019-12-01,1.3328499794006348,1.8438539505004883,1.1999030113220215,1.3522570133209229,1.3522570133209229,1773641789
2020-01-01,1.3513239622116089,1.7182329893112183,1.229814052581787,1.6582809686660767,1.6582809686660767,1475769022
2020-02-01,1.657981038093567,3.92337703704834,1.6539820432662964,2.7561559677124023,2.7561559677124023,5370272642
2020-03-01,2.7530128955841064,3.2952098846435547,1.018784999847412,1.6150339841842651,1.6150339841842651,5033361563
2020-04-01,1.6150339841842651,3.029088020324707,1.5287120342254639,2.7609879970550537,2.7609879970550537,6049362710
2020-05-01,2.7609879970550537,2.9539289474487305,2.3158888816833496,2.796902894973755,2.796902894973755,4640789803
2020-06-01,2.800502061843872,3.110672950744629,2.289757013320923,2.3602828979492188,2.3602828979492188,2873797230
2020-07-01,2.360610008239746,3.303802967071533,2.235574960708618,2.8398540019989014,2.8398540019989014,4774305149
2020-08-01,2.8398540019989014,4.480894088745117,2.7926619052886963,3.2561919689178467,3.2561919689178467,8449738065
2020-09-01,3.2571449279785156,3.4981789588928223,1.934777021408081,2.1996068954467773,2.1996068954467773,5678045889
2020-10-01,2.1996068954467773,2.439768075942993,1.7989779710769653,1.9759800434112549,1.9759800434112549,3927557534
2020-11-01,1.9759800434112549,2.9413859844207764,1.7889219522476196,2.4800679683685303,2.4800679683685303,7409246253
2020-12-01,2.481717109680176,2.546355962753296,1.6447919607162476,2.0150809288024902,2.0150809288024902,5389481484
2021-01-01,2.014091968536377,3.3862040042877197,1.9561920166015625,2.8386800289154053,2.8386800289154053,14027094140
2021-02-01,2.8396689891815186,5.576312065124512,2.7641820907592773,3.413330078125,3.413330078125,20257009042
2021-03-01,3.4146299362182617,4.907398223876953,3.408531904220581,4.856900215148926,4.856900215148926,13053151289
2021-04-01,4.855907917022705,7.673398017883301,4.076883792877197,5.61345911026001,5.61345911026001,18356633714
2021-05-01,5.610470771789551,8.3988037109375,2.4461910724639893,3.6104140281677246,3.6104140281677246,13273164796
2021-06-01,3.604686975479126,4.136937141418457,2.128696918487549,3.0413949489593506,3.0413949489593506,3859874198
2021-07-01,3.043349027633667,3.116334915161133,2.105998992919922,3.0447089672088623,3.0447089672088623,2688987518
2021-08-01,3.0348451137542725,6.130227088928223,2.892353057861328,5.160337924957275,5.160337924957275,10463746556
2021-09-01,5.170156955718994,7.997934818267822,3.920603036880493,6.077871799468994,6.077871799468994,27846130492
2021-10-01,6.075026988983154,9.175448417663574,5.6394758224487305,6.3225860595703125,6.3225860595703125,17834476918
2021-11-01,6.360212802886963,6.865268230438232,4.667726039886475,5.104330062866211,5.104330062866211,5272430686
2021-11-24,5.11841344833374,5.164942264556885,4.8109235763549805,4.827942848205566,4.827942848205566,175500320
